question	ANNOTATION	ground_truth	matched_claim	matched_claim_paperID	ground_truth_paperID	matched_date	matched_authors	matched_journal	matched_title	matched_affiliation	distance
14. Forensics – Natural vs intentional use? Tests to be used for attribution.	0	All current evidence supports the natural emergence of SARS-CoV-2 via a bat and possible intermediate mammal species.	Whether SARS-CoV-2 emergence resulted directly through transmission from bats to humans or through another intermediate animal host remains unknown	c1faf527bfbf394834f6156e42535ffbed4cc8ba	"None,"	2020-12-04	"Totura, Allison; Livingston, Virginia; Frick, Ondraya; Dyer, David; Nichols, Donald; Nalca, Aysegul"	Emerg Infect Dis	Small Particle Aerosol Exposure of African Green Monkeys to MERS-CoV as a Model for Highly Pathogenic Coronavirus Infection	Current affiliation: US Department of Health and Human Services Biomedical Advanced Research and Development Authority;Research Institute of Infectious Diseases	0.1621271
14. Forensics – Natural vs intentional use? Tests to be used for attribution.	0	All current evidence supports the natural emergence of SARS-CoV-2 via a bat and possible intermediate mammal species.	"In addition, it is plausible for SARS-CoV-2 S to have evolved its broad species tropism naturally in bats or a wide range of intermediate species"	43f54ba1037a7c771b86d300e993ced4bbc86248	"None,"	2020-05-02	"Zhan, Shing Hei; Deverman, Benjamin E.; Chan, Yujia Alina"	bioRxiv	SARS-CoV-2 is well adapted for humans. What does this mean for re-emergence?	;Broad Institute of MIT and Harvard	0.175193298
14. Forensics – Natural vs intentional use? Tests to be used for attribution.	0	All current evidence supports the natural emergence of SARS-CoV-2 via a bat and possible intermediate mammal species.	"While the origin of SARS-CoV-2 remains unclear, current evidence suggests its transmission from bat to humans through a potential intermediate host [5] "	acf315f592d4df412224954a629679da3a30372f	"None,"	2020-05-02	"Zhang, Guoxin; Nie, Shuke; Zhang, Zhaohui; Zhang, Zhentao"	J Infect Dis	Longitudinal Change of SARS-Cov2 Antibodies in Patients with COVID-19	;Renmin Hospital of Wuhan University	0.194838516
14. Forensics – Natural vs intentional use? Tests to be used for attribution.	0	All current evidence supports the natural emergence of SARS-CoV-2 via a bat and possible intermediate mammal species.	"In the light of available evidence, SARS-CoV-2 is considered to be transmitted from wild animals with the most possible from bats directly or maybe via other intermediate animals, confirmation of clear source (s) will help to identify the pattern of transmission [7] "	046f2d83ee93807c0f2a4961f07cdf6765fec496	"None,"	2020-07-09	"Hussain, Shahid; Xie, Ya-Jia; Li, Dan; Malik, Shaukat Iqbal; Hou, Jin-cai; Leung, Elaine Lai-Han; Fan, Xing-Xing"	Chin Med	Current strategies against COVID-19	State Key Laboratory of Quality Research in Chinese Medicine;Macau University of Science and Technology	0.199730044
14. Forensics – Natural vs intentional use? Tests to be used for attribution.	0	All current evidence supports the natural emergence of SARS-CoV-2 via a bat and possible intermediate mammal species.	"According to current studies, it appears that bats are the primary and J o u r n a l P r e -p r o o f natural hosts of SARS-CoV-2, and subsequently, the virus appears to has transmitted to the intermediate hosts, which can be pangolin or other wild animals and then transmitted from this intermediate host to human [42] "	a1fed89024536e396dc9d572dade698984c45988	"None,"	2020-11-03	"Khorramdelazad, Hossein; Kazemi, Mohammad Hossein; Najafi, Alireza; Keykhaee, Maryam; Emameh, Reza Zolfaghari; Falak, Reza"	Microb Pathog	Immunopathological similarities between COVID-19 and influenza: Investigating the consequences of Co-infection	;Iran University of Medical Sciences	0.206618062
14. Forensics – Natural vs intentional use? Tests to be used for attribution.	0	"New analysis of SARS-CoV-2 and related SARS-like coronaviruses suggests that SARS-CoV-2 jumped directly from bats to humans, without the influence of an intermediate 'mixing' host."	"Sequencing analyses on RNA of SARS-CoV-2 variants isolated from COVID-19 patients show 96% homology with a bat virus [54] suggesting that, as for the other coronaviruses, SARS-CoV-2 jumped from bats to humans, probably through an intermediate host, not yet identified, after the occurrence of a mutation that allowed the infection of human cells [3] "	6ce2af4d313ad72d563263632508e0c03f5b0313	"52de003f4d3caafaf2db5c2aae87adb1da712a24,"	2020-04-09	"Rizzo, Paola; Vieceli Dalla Sega, Francesco; Fortini, Francesca; Marracino, Luisa; Rapezzi, Claudio; Ferrari, Roberto"	Basic Res Cardiol	COVID-19 in the heart and the lungs: could we “Notch” the inflammatory storm?	;GVM Care & Research	0.157574782
14. Forensics – Natural vs intentional use? Tests to be used for attribution.	-1	"New analysis of SARS-CoV-2 and related SARS-like coronaviruses suggests that SARS-CoV-2 jumped directly from bats to humans, without the influence of an intermediate 'mixing' host."	"However, many SARSrelated coronaviruses (SARSr-CoV) have been reported in bats and used ACE2 receptors for entry into a host cell, which showed its potential to infect humans directly without any intermediate host [173] "	173181c00d3de9a42674ad95e64f287ee92a5993	"52de003f4d3caafaf2db5c2aae87adb1da712a24,"	2020-08-02	"Dhama, Kuldeep; Patel, Shailesh Kumar; Sharun, Khan; Pathak, Mamta; Tiwari, Ruchi; Yatoo, Mohd Iqbal; Malik, Yashpal Singh; Sah, Ranjit; Rabaan, Ali A.; Panwar, Parmod Kumar; Singh, Karam Pal; Michalak, Izabela; Chaicumpa, Wanpen; Martinez-Pulgarin, Dayron F.; Bonilla-Aldana, D. Katterine; Rodriguez-Morales, Alfonso J."	Travel Med Infect Dis	"SARS-CoV-2 jumping the species barrier: zoonotic lessons from SARS, MERS and recent advances to combat this pandemic virus"	Public Health and Infection Research Group;Universidad Tecnologica de Pereira	0.175150311
14. Forensics – Natural vs intentional use? Tests to be used for attribution.	0	"New analysis of SARS-CoV-2 and related SARS-like coronaviruses suggests that SARS-CoV-2 jumped directly from bats to humans, without the influence of an intermediate 'mixing' host."	"However, it is not clear whether SARS-CoV-2 jumped to humans directly from bats or through an intermediate host"	c3f7a0744f6cb66a778e3b1ffa1c185c117a6067	"52de003f4d3caafaf2db5c2aae87adb1da712a24,"	2020-08-04	"da Silva, Severino Jefferson Ribeiro; Silva, Caroline Targino Alves da; Guarines, Klarissa Miranda; Mendes, Renata Pessôa Germano; Pardee, Keith; Kohl, Alain; Pena, Lindomar"	ACS Infect Dis	"Clinical and Laboratory Diagnosis of SARS-CoV-2, the Virus Causing COVID-19"		0.180081116
14. Forensics – Natural vs intentional use? Tests to be used for attribution.	0	"New analysis of SARS-CoV-2 and related SARS-like coronaviruses suggests that SARS-CoV-2 jumped directly from bats to humans, without the influence of an intermediate 'mixing' host."	"This close phylogenetic relatedness of SARS-CoV-2 to non-human coronaviruses, in the absence of a known ancestral virus sample, strongly suggests a viral host jump from wildlife to humans, most likely from bats (12, 13, 15) "	4687ec9ba3f70664be80c445483d756a227089da	"52de003f4d3caafaf2db5c2aae87adb1da712a24,"	2020-10-27	"de Morais, Helio Autran; dos Santos, Andrea Pires; do Nascimento, Naila Cannes; Kmetiuk, Louise Bach; Barbosa, David Soeiro; Brandão, Paulo Eduardo; Guimarães, Ana Marcia Sá; Pettan-Brewer, Christina; Biondo, Alexander Welker"	Front Vet Sci	Natural Infection by SARS-CoV-2 in Companion Animals: A Review of Case Reports and Current Evidence of Their Role in the Epidemiology of COVID-19	;Federal University of Paraná State	0.182234357
14. Forensics – Natural vs intentional use? Tests to be used for attribution.	0	"New analysis of SARS-CoV-2 and related SARS-like coronaviruses suggests that SARS-CoV-2 jumped directly from bats to humans, without the influence of an intermediate 'mixing' host."	"This is what happened with SARS-CoV-2, which jumped relatively easily from bats to humans via an intermediate mammal reservoir"	e11c13d974ebb0001f6b7bde59c0cfd1e7556568	"52de003f4d3caafaf2db5c2aae87adb1da712a24,"	2020-05-04	"Sansonetti, Philippe J"	EMBO Mol Med	"COVID‐19, chronicle of an expected pandemic"	;Collège de France	0.182752733
14. Forensics – Natural vs intentional use? Tests to be used for attribution.	-2	Pangolin coronaviruses were shown to be more divergent and split off from bat coronaviruses earlier than SARS-CoV-2.	"It is closely related to bat coronaviruses, pangolin coronaviruses and SARS-CoV"	da2ddc49a77e9a2bc07d07d9a0c6df2cc35446e3	"52de003f4d3caafaf2db5c2aae87adb1da712a24,"	2020-08-19	"Szelenberger, Rafal; Saluk-Bijak, Joanna; Bijak, Michal"	J Clin Med	Ischemic Stroke among the Symptoms Caused by the COVID-19 Infection	;University of Lodz	0.164763063
14. Forensics – Natural vs intentional use? Tests to be used for attribution.	-2	Pangolin coronaviruses were shown to be more divergent and split off from bat coronaviruses earlier than SARS-CoV-2.	"SARS-CoV-2 is closely related to bat coronaviruses, pangolin coronaviruses, and SARS-CoV"	ad73c687e0ab2759ec9a02d45c8d670f7f2c5845	"52de003f4d3caafaf2db5c2aae87adb1da712a24,"	2020-11-06	"Singh, Desh Deepak; Han, Ihn; Choi, Eun-Ha; Yadav, Dharmendra K."	Front Cell Dev Biol	"Recent Advances in Pathophysiology, Drug Development and Future Perspectives of SARS-CoV-2"	;Kwangwoon University	0.17639168
14. Forensics – Natural vs intentional use? Tests to be used for attribution.	-2	Pangolin coronaviruses were shown to be more divergent and split off from bat coronaviruses earlier than SARS-CoV-2.	Genomic analyses have revealed that SARS-CoV-2 is related to Pangolin and Bat coronaviruses	b66177677225dbd1f192fa4f8ddea104140e5795	"52de003f4d3caafaf2db5c2aae87adb1da712a24,"	2020-05-30	"Bianchi, Martina; Benvenuto, Domenico; Giovanetti, Marta; Angeletti, Silvia; Ciccozzi, Massimo; Pascarella, Stefano"	Biomed Res Int	Sars-CoV-2 Envelope and Membrane Proteins: Structural Differences Linked to Virus Characteristics?	;Sapienza University of Rome	0.215261471
14. Forensics – Natural vs intentional use? Tests to be used for attribution.	-1	Pangolin coronaviruses were shown to be more divergent and split off from bat coronaviruses earlier than SARS-CoV-2.	"It bears a close similarity to bat coronaviruses, and similar viral particles have been detected in pangolin"	298be542c679dbf76d65bac6656d57678389d74b	"52de003f4d3caafaf2db5c2aae87adb1da712a24,"	2020-05-05	"Victorovich, Khrustalev Vladislav; Rajanish, Giri; Aleksandrovna, Khrustaleva Tatyana; Krishna, Kapuganti Shivani; Nicolaevich, Stojarov Aleksander; Vitoldovich, Poboinev Victor"	bioRxiv	Translation-associated mutational U-pressure in the first ORF of SARS-CoV-2 and other coronaviruses	;Belarusian State Medical University	0.231636269
14. Forensics – Natural vs intentional use? Tests to be used for attribution.	-1	Pangolin coronaviruses were shown to be more divergent and split off from bat coronaviruses earlier than SARS-CoV-2.	"It bears a close similarity to bat coronaviruses, and similar viral species have been detected in pangolin"	b57dd4e31f90c30e239e4c9071ea4db8ccd5e462	"52de003f4d3caafaf2db5c2aae87adb1da712a24,"	2020-09-22	"Khrustalev, Vladislav Victorovich; Giri, Rajanish; Khrustaleva, Tatyana Aleksandrovna; Kapuganti, Shivani Krishna; Stojarov, Aleksander Nicolaevich; Poboinev, Victor Vitoldovich"	Front Microbiol	Translation-Associated Mutational U-Pressure in the First ORF of SARS-CoV-2 and Other Coronaviruses	;Belarusian State Medical University	0.257104342
14. Forensics – Natural vs intentional use? Tests to be used for attribution.	0	These data suggest SARS-CoV-2 emerged from circulating bat coronaviruses in SE China/SE Asia and additional zoonotic emergence of novel coronaviruses could occur.	"Like most other coronaviruses, SARS-CoV-2 is a zoonotic virus, suggested to have its origin in bats, from which it was transmitted to humans in December 2019 [3, 4] "	9b65533c46a459f33a25ce5543a7e8e13e3d43c7	"None,"	2020-07-06	"Geisslinger, Franz; Vollmar, Angelika M.; Bartel, Karin"	Pharmaceuticals (Basel)	Cancer Patients Have a Higher Risk Regarding COVID-19–and Vice Versa?	;Ludwig-Maximilians-University of Munich	0.179644274
14. Forensics – Natural vs intentional use? Tests to be used for attribution.	0	These data suggest SARS-CoV-2 emerged from circulating bat coronaviruses in SE China/SE Asia and additional zoonotic emergence of novel coronaviruses could occur.	"It has been credited that SARS-CoV-2 originated from zoonotic transfer of bat coronaviruses, possibly through animals in this location [9, 12, [18] [19] [20] "	d8beed999770c1a1b102bdcd08f51bbebd13a21b	"None,"	2020-08-21	"Battagello, Daniella S.; Dragunas, Guilherme; Klein, Marianne O.; Ayub, Ana L.P.; Velloso, Fernando J.; Correa, Ricardo G."	Clin Sci (Lond)	Unpuzzling COVID-19: tissue-related signaling pathways associated with SARS-CoV-2 infection and transmission	;NCI-Designated Cancer Center	0.179668277
14. Forensics – Natural vs intentional use? Tests to be used for attribution.	-2	These data suggest SARS-CoV-2 emerged from circulating bat coronaviruses in SE China/SE Asia and additional zoonotic emergence of novel coronaviruses could occur.	"Since December 2019, SARS-CoV-2 was emerged as a novel member of coronaviruses in Wuhan, China [24] and soon after spread around the world [25, 26] "	21a7b0ce4a1626550a56d0133447f821a907458b	"None,"	2020-07-23	"Zolfaghari Emameh, Reza; Nosrati, Hassan; Eftekhari, Mahyar; Falak, Reza; Khoshmirsafa, Majid"	Biol Proced Online	Expansion of Single Cell Transcriptomics Data of SARS-CoV Infection in Human Bronchial Epithelial Cells to COVID-19		0.180571096
